gene_id,C_0113_CAP_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_CAP_mRNASeq
ENSG00000224707.1,54.05698317016156,37.25304677638674,41.56414484556629,43.698306681714925
ENSG00000233424.2,15.266731604622283,31.271966635752356,29.179811002080918,12.789961459558912
ENSG00000170165.5,72.9620616093463,174.44049595099557,119.90237890521081,73.92453199469296
ENSG00000277737.2,8.270385766676748,17.203767443391868,12.093469654351807,4.287507321632574
ENSG00000213269.2,12.614508889967796,19.792440271608786,9.549065391519958,6.038637025975442
ENSG00000197588.9,8.302237804452398,18.336467026765003,20.523272002530447,6.254538635353857
ENSG00000274583.1,44.57476458769403,20.267934021435167,9.133508767849694,17.764960384654252
ENSG00000235445.1,20.79114737313906,40.35746734108564,22.05444420376987,15.987185371359118
ENSG00000213842.2,24.993142212987333,44.61921589230428,33.22468089383771,13.855560655177902
ENSG00000204814.5,16.20254114788727,65.29569166005382,28.645245204495694,23.87920613931264
ENSG00000236451.2,59.254770013446326,53.809956454780846,56.83260621740697,67.14617855970829
ENSG00000273940.1,18.31253073905029,21.55378501933345,13.521494916545906,6.7159288051712815
ENSG00000074211.13,9123.165862907108,8782.912832892074,6394.092323385279,6704.556587310454
ENSG00000154537.4,238.56490186097818,305.53396755710054,208.47896456252857,217.37775949436994
ENSG00000111237.18,1632.978296981088,1049.9046869126173,1157.4341967709224,2261.600533250365
ENSG00000223379.1,47.81963895821984,142.78368464590608,70.40457188126534,31.974370742718236
ENSG00000276845.1,6.489987839246418,14.342733450965365,21.627436234070725,4.151967964054191
ENSG00000149380.11,77.79610732933801,65.82044221617342,74.82487627319863,89.15499059180773
ENSG00000231212.1,60.38102646664927,49.41388997379624,80.10284407030235,63.078612276291295
ENSG00000204802.3,40.05861551103763,79.258857956642,72.60789568200735,151.93048583345808
ENSG00000233651.2,79.87491019944132,74.49916034684566,195.96221922903518,96.25617859005803
ENSG00000224318.5,30.559660054934717,16.27202735124024,38.347673808017255,60.36324213158386
ENSG00000226429.2,22.87026211045297,21.730943952892265,27.14393132771676,15.987185371359118
ENSG00000226007.2,29.20833943141755,32.9211383204059,51.77094162307099,106.53412690283318
ENSG00000238113.6,949.349777991746,1458.198079581816,1022.3083136301325,585.3537393745848
ENSG00000259432.1,9.356016317912578,14.487295968594843,10.178974247893786,6.394874148543647
ENSG00000229422.1,65.49793574665253,60.2996441645984,97.75802042891793,80.2607864635416
ENSG00000175854.11,288.99694848663296,201.78733670542817,196.7935021259465,366.6394511831691
ENSG00000253744.1,6.2639464850056505,1.084363755180775,4.241239269955744,6.5966537441773605
ENSG00000231889.7,649.9977985559211,794.9406955476069,729.5101193894677,562.6892395797878
ENSG00000234665.8,74.05359684643611,328.93612458065576,402.50293744519394,88.48725914946397
